Label,FilePath,FileName,Duration (seconds)
left,AudioData\left\4bc2c2c5_nohash_1.wav,4bc2c2c5_nohash_1.wav,1.0
left,AudioData\left\4bc2c2c5_nohash_2.wav,4bc2c2c5_nohash_2.wav,1.0
left,AudioData\left\4beff0c5_nohash_0.wav,4beff0c5_nohash_0.wav,0.981375
left,AudioData\left\4c3cddb8_nohash_0.wav,4c3cddb8_nohash_0.wav,1.0
left,AudioData\left\4c3cddb8_nohash_1.wav,4c3cddb8_nohash_1.wav,1.0
left,AudioData\left\4c3cddb8_nohash_2.wav,4c3cddb8_nohash_2.wav,1.0
left,AudioData\left\4c3cddb8_nohash_3.wav,4c3cddb8_nohash_3.wav,1.0
left,AudioData\left\4c432947_nohash_0.wav,4c432947_nohash_0.wav,1.0
left,AudioData\left\4c4d2526_nohash_0.wav,4c4d2526_nohash_0.wav,1.0
left,AudioData\left\4c6167ca_nohash_0.wav,4c6167ca_nohash_0.wav,1.0
left,AudioData\left\4c6167ca_nohash_1.wav,4c6167ca_nohash_1.wav,1.0
left,AudioData\left\4c6167ca_nohash_2.wav,4c6167ca_nohash_2.wav,1.0
left,AudioData\left\4c6167ca_nohash_3.wav,4c6167ca_nohash_3.wav,1.0
left,AudioData\left\4c6167ca_nohash_4.wav,4c6167ca_nohash_4.wav,1.0
left,AudioData\left\4c6167ca_nohash_5.wav,4c6167ca_nohash_5.wav,1.0
left,AudioData\left\4c6167ca_nohash_6.wav,4c6167ca_nohash_6.wav,1.0
left,AudioData\left\4c62312c_nohash_0.wav,4c62312c_nohash_0.wav,1.0
left,AudioData\left\4c6944d6_nohash_0.wav,4c6944d6_nohash_0.wav,1.0
left,AudioData\left\4c6944d6_nohash_1.wav,4c6944d6_nohash_1.wav,1.0
left,AudioData\left\4c6944d6_nohash_2.wav,4c6944d6_nohash_2.wav,1.0
left,AudioData\left\4c6944d6_nohash_3.wav,4c6944d6_nohash_3.wav,1.0
left,AudioData\left\4c6944d6_nohash_4.wav,4c6944d6_nohash_4.wav,1.0
left,AudioData\left\4c6944d6_nohash_5.wav,4c6944d6_nohash_5.wav,1.0
left,AudioData\left\4c841771_nohash_0.wav,4c841771_nohash_0.wav,1.0
left,AudioData\left\4ca37738_nohash_0.wav,4ca37738_nohash_0.wav,1.0
left,AudioData\left\4ca37738_nohash_1.wav,4ca37738_nohash_1.wav,1.0
left,AudioData\left\4cee0c60_nohash_0.wav,4cee0c60_nohash_0.wav,1.0
left,AudioData\left\4cee0c60_nohash_1.wav,4cee0c60_nohash_1.wav,1.0
left,AudioData\left\4cee0c60_nohash_2.wav,4cee0c60_nohash_2.wav,1.0
left,AudioData\left\4cee0c60_nohash_3.wav,4cee0c60_nohash_3.wav,1.0
left,AudioData\left\4cee0c60_nohash_4.wav,4cee0c60_nohash_4.wav,1.0
left,AudioData\left\4d763ca4_nohash_0.wav,4d763ca4_nohash_0.wav,1.0
left,AudioData\left\4d9e07cf_nohash_0.wav,4d9e07cf_nohash_0.wav,1.0
left,AudioData\left\4d9e07cf_nohash_1.wav,4d9e07cf_nohash_1.wav,1.0
left,AudioData\left\4d9e07cf_nohash_2.wav,4d9e07cf_nohash_2.wav,1.0
left,AudioData\left\4e02d62d_nohash_0.wav,4e02d62d_nohash_0.wav,0.7535
left,AudioData\left\4e61bf96_nohash_0.wav,4e61bf96_nohash_0.wav,1.0
left,AudioData\left\4e6902d0_nohash_0.wav,4e6902d0_nohash_0.wav,1.0
left,AudioData\left\4e6902d0_nohash_1.wav,4e6902d0_nohash_1.wav,1.0
left,AudioData\left\4e6902d0_nohash_2.wav,4e6902d0_nohash_2.wav,1.0
left,AudioData\left\4e6902d0_nohash_3.wav,4e6902d0_nohash_3.wav,1.0
left,AudioData\left\4e99c1b7_nohash_0.wav,4e99c1b7_nohash_0.wav,1.0
left,AudioData\left\4e99c1b7_nohash_1.wav,4e99c1b7_nohash_1.wav,1.0
left,AudioData\left\4e99c1b7_nohash_2.wav,4e99c1b7_nohash_2.wav,1.0
left,AudioData\left\4ec7d027_nohash_0.wav,4ec7d027_nohash_0.wav,1.0
left,AudioData\left\4ec7d027_nohash_1.wav,4ec7d027_nohash_1.wav,1.0
left,AudioData\left\4ec7d027_nohash_2.wav,4ec7d027_nohash_2.wav,1.0
left,AudioData\left\4f086393_nohash_0.wav,4f086393_nohash_0.wav,1.0
left,AudioData\left\4f086393_nohash_1.wav,4f086393_nohash_1.wav,1.0
left,AudioData\left\4f086393_nohash_2.wav,4f086393_nohash_2.wav,1.0
left,AudioData\left\4f256313_nohash_0.wav,4f256313_nohash_0.wav,1.0
left,AudioData\left\4f256313_nohash_1.wav,4f256313_nohash_1.wav,1.0
left,AudioData\left\4f2be90f_nohash_0.wav,4f2be90f_nohash_0.wav,1.0
left,AudioData\left\4f5c0b28_nohash_0.wav,4f5c0b28_nohash_0.wav,1.0
left,AudioData\left\4f8ef132_nohash_0.wav,4f8ef132_nohash_0.wav,1.0
left,AudioData\left\4fce7686_nohash_0.wav,4fce7686_nohash_0.wav,0.64
left,AudioData\left\4fce7686_nohash_1.wav,4fce7686_nohash_1.wav,0.426625
left,AudioData\left\4fd1443e_nohash_0.wav,4fd1443e_nohash_0.wav,1.0
left,AudioData\left\4fd1443e_nohash_1.wav,4fd1443e_nohash_1.wav,1.0
left,AudioData\left\4fd1443e_nohash_2.wav,4fd1443e_nohash_2.wav,1.0
left,AudioData\left\4fd1443e_nohash_3.wav,4fd1443e_nohash_3.wav,1.0
left,AudioData\left\5087f68b_nohash_0.wav,5087f68b_nohash_0.wav,0.882375
left,AudioData\left\508e30ee_nohash_0.wav,508e30ee_nohash_0.wav,1.0
left,AudioData\left\508e30ee_nohash_1.wav,508e30ee_nohash_1.wav,1.0
left,AudioData\left\508e30ee_nohash_2.wav,508e30ee_nohash_2.wav,1.0
left,AudioData\left\508e30ee_nohash_3.wav,508e30ee_nohash_3.wav,1.0
left,AudioData\left\50a7d406_nohash_0.wav,50a7d406_nohash_0.wav,1.0
left,AudioData\left\50ed8a7b_nohash_0.wav,50ed8a7b_nohash_0.wav,1.0
left,AudioData\left\50f55535_nohash_0.wav,50f55535_nohash_0.wav,1.0
left,AudioData\left\5104f2f4_nohash_0.wav,5104f2f4_nohash_0.wav,0.6036875
left,AudioData\left\51055bda_nohash_0.wav,51055bda_nohash_0.wav,1.0
left,AudioData\left\51055bda_nohash_1.wav,51055bda_nohash_1.wav,1.0
left,AudioData\left\51055bda_nohash_2.wav,51055bda_nohash_2.wav,1.0
left,AudioData\left\51055bda_nohash_3.wav,51055bda_nohash_3.wav,1.0
left,AudioData\left\51055bda_nohash_4.wav,51055bda_nohash_4.wav,1.0
left,AudioData\left\513aeddf_nohash_0.wav,513aeddf_nohash_0.wav,1.0
left,AudioData\left\513aeddf_nohash_1.wav,513aeddf_nohash_1.wav,1.0
left,AudioData\left\513aeddf_nohash_2.wav,513aeddf_nohash_2.wav,1.0
left,AudioData\left\513aeddf_nohash_3.wav,513aeddf_nohash_3.wav,1.0
left,AudioData\left\5165cf0a_nohash_0.wav,5165cf0a_nohash_0.wav,1.0
left,AudioData\left\5170b77f_nohash_0.wav,5170b77f_nohash_0.wav,1.0
left,AudioData\left\5170b77f_nohash_1.wav,5170b77f_nohash_1.wav,1.0
left,AudioData\left\5170b77f_nohash_2.wav,5170b77f_nohash_2.wav,1.0
left,AudioData\left\5170b77f_nohash_3.wav,5170b77f_nohash_3.wav,1.0
left,AudioData\left\518588b6_nohash_0.wav,518588b6_nohash_0.wav,1.0
left,AudioData\left\518588b6_nohash_1.wav,518588b6_nohash_1.wav,1.0
left,AudioData\left\5188de0d_nohash_0.wav,5188de0d_nohash_0.wav,0.9386875
left,AudioData\left\5195f0ec_nohash_0.wav,5195f0ec_nohash_0.wav,0.97525
left,AudioData\left\51995cea_nohash_0.wav,51995cea_nohash_0.wav,1.0
left,AudioData\left\51c5601d_nohash_0.wav,51c5601d_nohash_0.wav,1.0
left,AudioData\left\51c5601d_nohash_1.wav,51c5601d_nohash_1.wav,1.0
left,AudioData\left\51c5601d_nohash_2.wav,51c5601d_nohash_2.wav,1.0
left,AudioData\left\51c5601d_nohash_3.wav,51c5601d_nohash_3.wav,1.0
left,AudioData\left\51eefcc6_nohash_0.wav,51eefcc6_nohash_0.wav,1.0
left,AudioData\left\51f4d5b0_nohash_0.wav,51f4d5b0_nohash_0.wav,1.0
left,AudioData\left\51f7a034_nohash_0.wav,51f7a034_nohash_0.wav,1.0
left,AudioData\left\51f7a034_nohash_1.wav,51f7a034_nohash_1.wav,1.0
left,AudioData\left\51f7a034_nohash_2.wav,51f7a034_nohash_2.wav,1.0
left,AudioData\left\51f7a034_nohash_3.wav,51f7a034_nohash_3.wav,1.0
left,AudioData\left\520e8c0e_nohash_0.wav,520e8c0e_nohash_0.wav,1.0
left,AudioData\left\52162b51_nohash_0.wav,52162b51_nohash_0.wav,1.0
left,AudioData\left\52162b51_nohash_1.wav,52162b51_nohash_1.wav,1.0
left,AudioData\left\52162b51_nohash_2.wav,52162b51_nohash_2.wav,1.0
left,AudioData\left\5236848b_nohash_0.wav,5236848b_nohash_0.wav,1.0
left,AudioData\left\525eaa62_nohash_0.wav,525eaa62_nohash_0.wav,1.0
left,AudioData\left\525eaa62_nohash_1.wav,525eaa62_nohash_1.wav,1.0
left,AudioData\left\525eaa62_nohash_2.wav,525eaa62_nohash_2.wav,1.0
left,AudioData\left\525eaa62_nohash_3.wav,525eaa62_nohash_3.wav,1.0
left,AudioData\left\52bfbce8_nohash_0.wav,52bfbce8_nohash_0.wav,0.768
left,AudioData\left\52e228e9_nohash_0.wav,52e228e9_nohash_0.wav,0.9386875
left,AudioData\left\530306f5_nohash_0.wav,530306f5_nohash_0.wav,1.0
left,AudioData\left\531a5b8a_nohash_0.wav,531a5b8a_nohash_0.wav,1.0
left,AudioData\left\531a5b8a_nohash_1.wav,531a5b8a_nohash_1.wav,1.0
left,AudioData\left\53458368_nohash_0.wav,53458368_nohash_0.wav,1.0
left,AudioData\left\53458368_nohash_1.wav,53458368_nohash_1.wav,1.0
left,AudioData\left\53458368_nohash_2.wav,53458368_nohash_2.wav,1.0
left,AudioData\left\538e1856_nohash_0.wav,538e1856_nohash_0.wav,1.0
left,AudioData\left\53d5b86f_nohash_0.wav,53d5b86f_nohash_0.wav,1.0
left,AudioData\left\53eb0a88_nohash_0.wav,53eb0a88_nohash_0.wav,1.0
left,AudioData\left\53fd1780_nohash_0.wav,53fd1780_nohash_0.wav,1.0
left,AudioData\left\53fd1780_nohash_1.wav,53fd1780_nohash_1.wav,1.0
left,AudioData\left\540d8427_nohash_0.wav,540d8427_nohash_0.wav,0.64
left,AudioData\left\541e4079_nohash_0.wav,541e4079_nohash_0.wav,1.0
left,AudioData\left\542f38a2_nohash_0.wav,542f38a2_nohash_0.wav,1.0
left,AudioData\left\54412eae_nohash_0.wav,54412eae_nohash_0.wav,1.0
left,AudioData\left\54ad8f22_nohash_0.wav,54ad8f22_nohash_0.wav,1.0
left,AudioData\left\54ad8f22_nohash_1.wav,54ad8f22_nohash_1.wav,1.0
left,AudioData\left\54ad8f22_nohash_2.wav,54ad8f22_nohash_2.wav,1.0
left,AudioData\left\54ad8f22_nohash_3.wav,54ad8f22_nohash_3.wav,1.0
left,AudioData\left\54ad8f22_nohash_4.wav,54ad8f22_nohash_4.wav,1.0
left,AudioData\left\54aecbd5_nohash_0.wav,54aecbd5_nohash_0.wav,1.0
left,AudioData\left\54aecbd5_nohash_1.wav,54aecbd5_nohash_1.wav,1.0
left,AudioData\left\54aecbd5_nohash_2.wav,54aecbd5_nohash_2.wav,1.0
left,AudioData\left\54aecbd5_nohash_3.wav,54aecbd5_nohash_3.wav,1.0
left,AudioData\left\54aecbd5_nohash_4.wav,54aecbd5_nohash_4.wav,1.0
left,AudioData\left\54b6d355_nohash_0.wav,54b6d355_nohash_0.wav,0.7535
left,AudioData\left\54b6d355_nohash_1.wav,54b6d355_nohash_1.wav,0.7535
left,AudioData\left\54b6d355_nohash_2.wav,54b6d355_nohash_2.wav,0.7535
left,AudioData\left\54b6d355_nohash_3.wav,54b6d355_nohash_3.wav,0.7535
left,AudioData\left\54b6d355_nohash_4.wav,54b6d355_nohash_4.wav,0.7585
left,AudioData\left\551e42e8_nohash_0.wav,551e42e8_nohash_0.wav,1.0
left,AudioData\left\553f1a79_nohash_0.wav,553f1a79_nohash_0.wav,1.0
left,AudioData\left\55463c16_nohash_0.wav,55463c16_nohash_0.wav,0.55725
left,AudioData\left\55463c16_nohash_1.wav,55463c16_nohash_1.wav,0.650125
left,AudioData\left\5588c7e6_nohash_0.wav,5588c7e6_nohash_0.wav,1.0
left,AudioData\left\559bc36a_nohash_0.wav,559bc36a_nohash_0.wav,1.0
left,AudioData\left\559bc36a_nohash_1.wav,559bc36a_nohash_1.wav,1.0
left,AudioData\left\559bc36a_nohash_2.wav,559bc36a_nohash_2.wav,1.0
left,AudioData\left\559bc36a_nohash_3.wav,559bc36a_nohash_3.wav,1.0
left,AudioData\left\55d3725a_nohash_0.wav,55d3725a_nohash_0.wav,1.0
left,AudioData\left\55feffd5_nohash_0.wav,55feffd5_nohash_0.wav,1.0
left,AudioData\left\55feffd5_nohash_1.wav,55feffd5_nohash_1.wav,0.7894375
left,AudioData\left\5628d7b7_nohash_0.wav,5628d7b7_nohash_0.wav,1.0
left,AudioData\left\563aa4e6_nohash_0.wav,563aa4e6_nohash_0.wav,1.0
left,AudioData\left\563aa4e6_nohash_1.wav,563aa4e6_nohash_1.wav,1.0
left,AudioData\left\563aa4e6_nohash_2.wav,563aa4e6_nohash_2.wav,1.0
left,AudioData\left\563aa4e6_nohash_3.wav,563aa4e6_nohash_3.wav,1.0
left,AudioData\left\56eab10e_nohash_0.wav,56eab10e_nohash_0.wav,1.0
left,AudioData\left\56eb74ae_nohash_0.wav,56eb74ae_nohash_0.wav,1.0
left,AudioData\left\56eb74ae_nohash_1.wav,56eb74ae_nohash_1.wav,1.0
left,AudioData\left\56eb74ae_nohash_2.wav,56eb74ae_nohash_2.wav,1.0
left,AudioData\left\56eb74ae_nohash_3.wav,56eb74ae_nohash_3.wav,1.0
left,AudioData\left\56eb74ae_nohash_4.wav,56eb74ae_nohash_4.wav,1.0
left,AudioData\left\56f8a100_nohash_0.wav,56f8a100_nohash_0.wav,1.0
left,AudioData\left\5705a0f9_nohash_0.wav,5705a0f9_nohash_0.wav,1.0
left,AudioData\left\5705a0f9_nohash_1.wav,5705a0f9_nohash_1.wav,1.0
left,AudioData\left\57152045_nohash_0.wav,57152045_nohash_0.wav,1.0
left,AudioData\left\57152045_nohash_1.wav,57152045_nohash_1.wav,1.0
left,AudioData\left\57152045_nohash_2.wav,57152045_nohash_2.wav,1.0
left,AudioData\left\57152045_nohash_3.wav,57152045_nohash_3.wav,1.0
left,AudioData\left\57152045_nohash_4.wav,57152045_nohash_4.wav,1.0
left,AudioData\left\571c044e_nohash_0.wav,571c044e_nohash_0.wav,1.0
left,AudioData\left\571c044e_nohash_1.wav,571c044e_nohash_1.wav,1.0
left,AudioData\left\57376a4c_nohash_0.wav,57376a4c_nohash_0.wav,1.0
left,AudioData\left\5744b6a7_nohash_0.wav,5744b6a7_nohash_0.wav,1.0
left,AudioData\left\5744b6a7_nohash_1.wav,5744b6a7_nohash_1.wav,1.0
left,AudioData\left\5769c5ab_nohash_0.wav,5769c5ab_nohash_0.wav,1.0
left,AudioData\left\5769c5ab_nohash_1.wav,5769c5ab_nohash_1.wav,1.0
left,AudioData\left\5769c5ab_nohash_2.wav,5769c5ab_nohash_2.wav,1.0
left,AudioData\left\5769c5ab_nohash_3.wav,5769c5ab_nohash_3.wav,1.0
left,AudioData\left\5769c5ab_nohash_4.wav,5769c5ab_nohash_4.wav,1.0
left,AudioData\left\578d3efb_nohash_0.wav,578d3efb_nohash_0.wav,1.0
left,AudioData\left\578d3efb_nohash_1.wav,578d3efb_nohash_1.wav,1.0
left,AudioData\left\578d3efb_nohash_2.wav,578d3efb_nohash_2.wav,1.0
left,AudioData\left\578d3efb_nohash_3.wav,578d3efb_nohash_3.wav,1.0
left,AudioData\left\57b38f48_nohash_0.wav,57b38f48_nohash_0.wav,1.0
left,AudioData\left\57b38f48_nohash_1.wav,57b38f48_nohash_1.wav,1.0
left,AudioData\left\57b38f48_nohash_2.wav,57b38f48_nohash_2.wav,1.0
left,AudioData\left\57cb3575_nohash_0.wav,57cb3575_nohash_0.wav,0.97525
left,AudioData\left\57cb3575_nohash_1.wav,57cb3575_nohash_1.wav,0.97525
left,AudioData\left\57cb3575_nohash_2.wav,57cb3575_nohash_2.wav,1.0
left,AudioData\left\57de2379_nohash_0.wav,57de2379_nohash_0.wav,0.8213125
left,AudioData\left\5828dfa2_nohash_0.wav,5828dfa2_nohash_0.wav,1.0
left,AudioData\left\587f3271_nohash_0.wav,587f3271_nohash_0.wav,1.0
left,AudioData\left\587f3271_nohash_1.wav,587f3271_nohash_1.wav,1.0
left,AudioData\left\58df33b5_nohash_0.wav,58df33b5_nohash_0.wav,1.0
left,AudioData\left\591d32f3_nohash_0.wav,591d32f3_nohash_0.wav,1.0
left,AudioData\left\591d32f3_nohash_1.wav,591d32f3_nohash_1.wav,1.0
left,AudioData\left\591d32f3_nohash_2.wav,591d32f3_nohash_2.wav,1.0
left,AudioData\left\59c3a7f2_nohash_0.wav,59c3a7f2_nohash_0.wav,1.0
left,AudioData\left\59c3a7f2_nohash_1.wav,59c3a7f2_nohash_1.wav,1.0
left,AudioData\left\59fe87e6_nohash_0.wav,59fe87e6_nohash_0.wav,1.0
left,AudioData\left\59fe87e6_nohash_1.wav,59fe87e6_nohash_1.wav,1.0
left,AudioData\left\59fe87e6_nohash_2.wav,59fe87e6_nohash_2.wav,1.0
left,AudioData\left\59fe87e6_nohash_3.wav,59fe87e6_nohash_3.wav,1.0
left,AudioData\left\5a3712c9_nohash_0.wav,5a3712c9_nohash_0.wav,1.0
left,AudioData\left\5a3712c9_nohash_1.wav,5a3712c9_nohash_1.wav,1.0
left,AudioData\left\5a3712c9_nohash_2.wav,5a3712c9_nohash_2.wav,1.0
left,AudioData\left\5a3fc246_nohash_0.wav,5a3fc246_nohash_0.wav,0.75325
left,AudioData\left\5a5721f8_nohash_0.wav,5a5721f8_nohash_0.wav,1.0
left,AudioData\left\5a5721f8_nohash_1.wav,5a5721f8_nohash_1.wav,1.0
left,AudioData\left\5a5721f8_nohash_2.wav,5a5721f8_nohash_2.wav,1.0
left,AudioData\left\5a5721f8_nohash_3.wav,5a5721f8_nohash_3.wav,1.0
left,AudioData\left\5a98d407_nohash_0.wav,5a98d407_nohash_0.wav,1.0
left,AudioData\left\5a98d407_nohash_1.wav,5a98d407_nohash_1.wav,1.0
left,AudioData\left\5a98d407_nohash_2.wav,5a98d407_nohash_2.wav,1.0
left,AudioData\left\5a98d407_nohash_3.wav,5a98d407_nohash_3.wav,1.0
left,AudioData\left\5a98d407_nohash_4.wav,5a98d407_nohash_4.wav,1.0
left,AudioData\left\5aac2efa_nohash_0.wav,5aac2efa_nohash_0.wav,1.0
left,AudioData\left\5aac2efa_nohash_1.wav,5aac2efa_nohash_1.wav,1.0
left,AudioData\left\5ac04a92_nohash_0.wav,5ac04a92_nohash_0.wav,1.0
left,AudioData\left\5ac04a92_nohash_1.wav,5ac04a92_nohash_1.wav,1.0
left,AudioData\left\5ac04a92_nohash_2.wav,5ac04a92_nohash_2.wav,1.0
left,AudioData\left\5b09db89_nohash_0.wav,5b09db89_nohash_0.wav,1.0
left,AudioData\left\5b09db89_nohash_1.wav,5b09db89_nohash_1.wav,1.0
left,AudioData\left\5b09db89_nohash_2.wav,5b09db89_nohash_2.wav,1.0
left,AudioData\left\5b09db89_nohash_3.wav,5b09db89_nohash_3.wav,1.0
left,AudioData\left\5b09db89_nohash_4.wav,5b09db89_nohash_4.wav,1.0
left,AudioData\left\5b1db3ee_nohash_0.wav,5b1db3ee_nohash_0.wav,1.0
left,AudioData\left\5be23def_nohash_0.wav,5be23def_nohash_0.wav,1.0
left,AudioData\left\5c39594f_nohash_0.wav,5c39594f_nohash_0.wav,1.0
left,AudioData\left\5c39594f_nohash_1.wav,5c39594f_nohash_1.wav,1.0
left,AudioData\left\5c39594f_nohash_2.wav,5c39594f_nohash_2.wav,1.0
left,AudioData\left\5c39594f_nohash_3.wav,5c39594f_nohash_3.wav,1.0
left,AudioData\left\5c8af87a_nohash_0.wav,5c8af87a_nohash_0.wav,1.0
left,AudioData\left\5c8af87a_nohash_1.wav,5c8af87a_nohash_1.wav,1.0
left,AudioData\left\5c8af87a_nohash_2.wav,5c8af87a_nohash_2.wav,1.0
left,AudioData\left\5c8af87a_nohash_3.wav,5c8af87a_nohash_3.wav,1.0
left,AudioData\left\5c8af87a_nohash_4.wav,5c8af87a_nohash_4.wav,1.0
left,AudioData\left\5cf1ecce_nohash_0.wav,5cf1ecce_nohash_0.wav,1.0
left,AudioData\left\5cf1ecce_nohash_1.wav,5cf1ecce_nohash_1.wav,1.0
left,AudioData\left\5cf1ecce_nohash_2.wav,5cf1ecce_nohash_2.wav,1.0
left,AudioData\left\5cf1ecce_nohash_3.wav,5cf1ecce_nohash_3.wav,1.0
left,AudioData\left\5cf1ecce_nohash_4.wav,5cf1ecce_nohash_4.wav,1.0
left,AudioData\left\5d0ab165_nohash_0.wav,5d0ab165_nohash_0.wav,1.0
left,AudioData\left\5d4e3bb8_nohash_0.wav,5d4e3bb8_nohash_0.wav,0.554625
left,AudioData\left\5d4e3bb8_nohash_1.wav,5d4e3bb8_nohash_1.wav,0.7253125
left,AudioData\left\5d9bb361_nohash_0.wav,5d9bb361_nohash_0.wav,1.0
left,AudioData\left\5db0e146_nohash_0.wav,5db0e146_nohash_0.wav,1.0
left,AudioData\left\5db0e146_nohash_1.wav,5db0e146_nohash_1.wav,1.0
left,AudioData\left\5de8f2f0_nohash_0.wav,5de8f2f0_nohash_0.wav,1.0
left,AudioData\left\5e033479_nohash_0.wav,5e033479_nohash_0.wav,1.0
left,AudioData\left\5e25eeef_nohash_0.wav,5e25eeef_nohash_0.wav,0.75325
left,AudioData\left\5e3b7a84_nohash_0.wav,5e3b7a84_nohash_0.wav,1.0
left,AudioData\left\5e3dde6b_nohash_0.wav,5e3dde6b_nohash_0.wav,1.0
left,AudioData\left\5e3dde6b_nohash_1.wav,5e3dde6b_nohash_1.wav,1.0
left,AudioData\left\5e3dde6b_nohash_2.wav,5e3dde6b_nohash_2.wav,1.0
left,AudioData\left\5e3dde6b_nohash_3.wav,5e3dde6b_nohash_3.wav,1.0
left,AudioData\left\5eb5fc74_nohash_0.wav,5eb5fc74_nohash_0.wav,0.512
left,AudioData\left\5ebc1cda_nohash_0.wav,5ebc1cda_nohash_0.wav,1.0
left,AudioData\left\5ebc1cda_nohash_1.wav,5ebc1cda_nohash_1.wav,1.0
left,AudioData\left\5ebc1cda_nohash_2.wav,5ebc1cda_nohash_2.wav,1.0
left,AudioData\left\5ebc1cda_nohash_3.wav,5ebc1cda_nohash_3.wav,1.0
left,AudioData\left\5ebc1cda_nohash_4.wav,5ebc1cda_nohash_4.wav,1.0
left,AudioData\left\5ebc1cda_nohash_5.wav,5ebc1cda_nohash_5.wav,1.0
left,AudioData\left\5ebc1cda_nohash_6.wav,5ebc1cda_nohash_6.wav,1.0
left,AudioData\left\5efb758c_nohash_0.wav,5efb758c_nohash_0.wav,1.0
left,AudioData\left\5f01c798_nohash_0.wav,5f01c798_nohash_0.wav,1.0
left,AudioData\left\5f1b1051_nohash_0.wav,5f1b1051_nohash_0.wav,1.0
left,AudioData\left\5f1b1051_nohash_1.wav,5f1b1051_nohash_1.wav,0.9288125
left,AudioData\left\5f47fdf9_nohash_0.wav,5f47fdf9_nohash_0.wav,1.0
left,AudioData\left\5f5eef60_nohash_0.wav,5f5eef60_nohash_0.wav,1.0
left,AudioData\left\5f5eef60_nohash_1.wav,5f5eef60_nohash_1.wav,1.0
left,AudioData\left\5f5eef60_nohash_2.wav,5f5eef60_nohash_2.wav,1.0
left,AudioData\left\5f5eef60_nohash_3.wav,5f5eef60_nohash_3.wav,1.0
left,AudioData\left\5f8097e1_nohash_0.wav,5f8097e1_nohash_0.wav,1.0
left,AudioData\left\5f8097e1_nohash_1.wav,5f8097e1_nohash_1.wav,1.0
left,AudioData\left\5f8097e1_nohash_2.wav,5f8097e1_nohash_2.wav,1.0
left,AudioData\left\5f814c23_nohash_0.wav,5f814c23_nohash_0.wav,1.0
left,AudioData\left\5f814c23_nohash_1.wav,5f814c23_nohash_1.wav,1.0
left,AudioData\left\5f814c23_nohash_2.wav,5f814c23_nohash_2.wav,1.0
left,AudioData\left\5f8e50a0_nohash_0.wav,5f8e50a0_nohash_0.wav,1.0
left,AudioData\left\5f8e50a0_nohash_1.wav,5f8e50a0_nohash_1.wav,0.981375
left,AudioData\left\5f9cd2eb_nohash_0.wav,5f9cd2eb_nohash_0.wav,1.0
left,AudioData\left\5f9cd2eb_nohash_1.wav,5f9cd2eb_nohash_1.wav,1.0
left,AudioData\left\5f9cd2eb_nohash_2.wav,5f9cd2eb_nohash_2.wav,1.0
left,AudioData\left\5f9cd2eb_nohash_3.wav,5f9cd2eb_nohash_3.wav,1.0
left,AudioData\left\5f9cd2eb_nohash_4.wav,5f9cd2eb_nohash_4.wav,1.0
left,AudioData\left\5f9cd2eb_nohash_5.wav,5f9cd2eb_nohash_5.wav,1.0
left,AudioData\left\5f9cd2eb_nohash_6.wav,5f9cd2eb_nohash_6.wav,1.0
left,AudioData\left\5f9cd2eb_nohash_7.wav,5f9cd2eb_nohash_7.wav,1.0
left,AudioData\left\5fadb538_nohash_0.wav,5fadb538_nohash_0.wav,1.0
left,AudioData\left\5fadb538_nohash_1.wav,5fadb538_nohash_1.wav,1.0
left,AudioData\left\5fadb538_nohash_2.wav,5fadb538_nohash_2.wav,1.0
left,AudioData\left\5fadb538_nohash_3.wav,5fadb538_nohash_3.wav,1.0
left,AudioData\left\5fc3ed24_nohash_0.wav,5fc3ed24_nohash_0.wav,1.0
left,AudioData\left\6021f08b_nohash_0.wav,6021f08b_nohash_0.wav,1.0
left,AudioData\left\60402b64_nohash_0.wav,60402b64_nohash_0.wav,0.7253125
left,AudioData\left\60472d26_nohash_0.wav,60472d26_nohash_0.wav,1.0
left,AudioData\left\6071a214_nohash_0.wav,6071a214_nohash_0.wav,1.0
left,AudioData\left\6071a214_nohash_1.wav,6071a214_nohash_1.wav,0.896
left,AudioData\left\6078eb0d_nohash_0.wav,6078eb0d_nohash_0.wav,1.0
left,AudioData\left\6094340e_nohash_0.wav,6094340e_nohash_0.wav,1.0
left,AudioData\left\611d2b50_nohash_0.wav,611d2b50_nohash_0.wav,1.0
left,AudioData\left\611d2b50_nohash_1.wav,611d2b50_nohash_1.wav,1.0
left,AudioData\left\611d2b50_nohash_2.wav,611d2b50_nohash_2.wav,1.0
left,AudioData\left\611d2b50_nohash_3.wav,611d2b50_nohash_3.wav,1.0
left,AudioData\left\6124b431_nohash_0.wav,6124b431_nohash_0.wav,1.0
left,AudioData\left\6124b431_nohash_1.wav,6124b431_nohash_1.wav,1.0
left,AudioData\left\6124b431_nohash_2.wav,6124b431_nohash_2.wav,1.0
left,AudioData\left\6124b431_nohash_3.wav,6124b431_nohash_3.wav,1.0
left,AudioData\left\61482e52_nohash_0.wav,61482e52_nohash_0.wav,1.0
left,AudioData\left\61482e52_nohash_1.wav,61482e52_nohash_1.wav,1.0
left,AudioData\left\61482e52_nohash_2.wav,61482e52_nohash_2.wav,1.0
left,AudioData\left\61482e52_nohash_3.wav,61482e52_nohash_3.wav,1.0
left,AudioData\left\61482e52_nohash_4.wav,61482e52_nohash_4.wav,1.0
